id,name,X2019,TRACTCE,BLKGRPCE,TRACT-BG,City,City2,Hood
1500000US060730083603,"Block Group 3, Census Tract 83.60, San Diego County, California",3084,8360,3,8360-3,San Diego,San Diego,Mira Mesa/Miramar
1500000US060730083611,"Block Group 1, Census Tract 83.61, San Diego County, California",1913,8361,1,8361-1,San Diego,San Diego,La Jolla
1500000US060730083612,"Block Group 2, Census Tract 83.61, San Diego County, California",721,8361,2,8361-2,San Diego,San Diego,La Jolla
1500000US060730083621,"Block Group 1, Census Tract 83.62, San Diego County, California",1652,8362,1,8362-1,San Diego,San Diego,La Jolla
1500000US060730083622,"Block Group 2, Census Tract 83.62, San Diego County, California",674,8362,2,8362-2,San Diego,San Diego,La Jolla
1500000US060730083623,"Block Group 3, Census Tract 83.62, San Diego County, California",1088,8362,3,8362-3,San Diego,San Diego,La Jolla
1500000US060730083631,"Block Group 1, Census Tract 83.63, San Diego County, California",774,8363,1,8363-1,San Diego,San Diego,University City
1500000US060730083632,"Block Group 2, Census Tract 83.63, San Diego County, California",2885,8363,2,8363-2,San Diego,San Diego,University City
1500000US060730083633,"Block Group 3, Census Tract 83.63, San Diego County, California",1338,8363,3,8363-3,San Diego,San Diego,University City
1500000US060730083641,"Block Group 1, Census Tract 83.64, San Diego County, California",1315,8364,1,8364-1,San Diego,San Diego,University City
1500000US060730083642,"Block Group 2, Census Tract 83.64, San Diego County, California",2430,8364,2,8364-2,San Diego,San Diego,University City
1500000US060730083643,"Block Group 3, Census Tract 83.64, San Diego County, California",2286,8364,3,8364-3,San Diego,San Diego,University City
1500000US060730083651,"Block Group 1, Census Tract 83.65, San Diego County, California",1737,8365,1,8365-1,San Diego,San Diego,Rancho Penasquitos
1500000US060730083652,"Block Group 2, Census Tract 83.65, San Diego County, California",1270,8365,2,8365-2,San Diego,San Diego,Rancho Penasquitos
1500000US060730083661,"Block Group 1, Census Tract 83.66, San Diego County, California",6753,8366,1,8366-1,San Diego,San Diego,Rancho Penasquitos/Torrey Highlands
1500000US060730085011,"Block Group 1, Census Tract 85.01, San Diego County, California",1947,8501,1,8501-1,San Diego,San Diego,Bay Ho
1500000US060730085012,"Block Group 2, Census Tract 85.01, San Diego County, California",2033,8501,2,8501-2,San Diego,San Diego,Bay Ho
1500000US060730085013,"Block Group 3, Census Tract 85.01, San Diego County, California",1152,8501,3,8501-3,San Diego,San Diego,Bay Ho
1500000US060730085014,"Block Group 4, Census Tract 85.01, San Diego County, California",837,8501,4,8501-4,San Diego,San Diego,Bay Ho
1500000US060730085021,"Block Group 1, Census Tract 85.02, San Diego County, California",2307,8502,1,8502-1,San Diego,San Diego,North Clairemont
1500000US060730085022,"Block Group 2, Census Tract 85.02, San Diego County, California",1008,8502,2,8502-2,San Diego,San Diego,North Clairemont
1500000US060730085023,"Block Group 3, Census Tract 85.02, San Diego County, California",1037,8502,3,8502-3,San Diego,San Diego,North Clairemont
1500000US060730085024,"Block Group 4, Census Tract 85.02, San Diego County, California",1107,8502,4,8502-4,San Diego,San Diego,North Clairemont
1500000US060730085025,"Block Group 5, Census Tract 85.02, San Diego County, California",1886,8502,5,8502-5,San Diego,San Diego,North Clairemont
1500000US060730085031,"Block Group 1, Census Tract 85.03, San Diego County, California",1785,8503,1,8503-1,San Diego,San Diego,Bay Ho
1500000US060730085032,"Block Group 2, Census Tract 85.03, San Diego County, California",1881,8503,2,8503-2,San Diego,San Diego,Bay Ho
1500000US060730085033,"Block Group 3, Census Tract 85.03, San Diego County, California",1858,8503,3,8503-3,San Diego,San Diego,Bay Ho
1500000US060730085034,"Block Group 4, Census Tract 85.03, San Diego County, California",1409,8503,4,8503-4,San Diego,San Diego,Bay Ho
1500000US060730085041,"Block Group 1, Census Tract 85.04, San Diego County, California",1287,8504,1,8504-1,San Diego,San Diego,North Clairemont/Clairemont Mesa West
1500000US060730085042,"Block Group 2, Census Tract 85.04, San Diego County, California",747,8504,2,8504-2,San Diego,San Diego,North Clairemont/Clairemont Mesa West
1500000US060730085043,"Block Group 3, Census Tract 85.04, San Diego County, California",1111,8504,3,8504-3,San Diego,San Diego,North Clairemont/Clairemont Mesa West
1500000US060730085044,"Block Group 4, Census Tract 85.04, San Diego County, California",1472,8504,4,8504-4,San Diego,San Diego,North Clairemont/Clairemont Mesa West
1500000US060730085045,"Block Group 5, Census Tract 85.04, San Diego County, California",1909,8504,5,8504-5,San Diego,San Diego,North Clairemont/Clairemont Mesa West
1500000US060730085051,"Block Group 1, Census Tract 85.05, San Diego County, California",1201,8505,1,8505-1,San Diego,San Diego,North Clairemont
1500000US060730085052,"Block Group 2, Census Tract 85.05, San Diego County, California",1782,8505,2,8505-2,San Diego,San Diego,North Clairemont
1500000US060730085053,"Block Group 3, Census Tract 85.05, San Diego County, California",736,8505,3,8505-3,San Diego,San Diego,North Clairemont
1500000US060730085054,"Block Group 4, Census Tract 85.05, San Diego County, California",1041,8505,4,8505-4,San Diego,San Diego,North Clairemont
1500000US060730085055,"Block Group 5, Census Tract 85.05, San Diego County, California",1628,8505,5,8505-5,San Diego,San Diego,North Clairemont
1500000US060730085061,"Block Group 1, Census Tract 85.06, San Diego County, California",1760,8506,1,8506-1,San Diego,San Diego,Clairemont Mesa East
1500000US060730085062,"Block Group 2, Census Tract 85.06, San Diego County, California",1385,8506,2,8506-2,San Diego,San Diego,Clairemont Mesa East
1500000US060730085063,"Block Group 3, Census Tract 85.06, San Diego County, California",1475,8506,3,8506-3,San Diego,San Diego,Clairemont Mesa East
1500000US060730085071,"Block Group 1, Census Tract 85.07, San Diego County, California",1245,8507,1,8507-1,San Diego,San Diego,Clairemont Mesa East
1500000US060730085072,"Block Group 2, Census Tract 85.07, San Diego County, California",1184,8507,2,8507-2,San Diego,San Diego,Clairemont Mesa East
1500000US060730085073,"Block Group 3, Census Tract 85.07, San Diego County, California",1692,8507,3,8507-3,San Diego,San Diego,Clairemont Mesa East
1500000US060730085074,"Block Group 4, Census Tract 85.07, San Diego County, California",1426,8507,4,8507-4,San Diego,San Diego,Clairemont Mesa East
1500000US060730085075,"Block Group 5, Census Tract 85.07, San Diego County, California",1084,8507,5,8507-5,San Diego,San Diego,Clairemont Mesa East
1500000US060730085076,"Block Group 6, Census Tract 85.07, San Diego County, California",1181,8507,6,8507-6,San Diego,San Diego,Clairemont Mesa East
1500000US060730085091,"Block Group 1, Census Tract 85.09, San Diego County, California",1756,8509,1,8509-1,San Diego,San Diego,Clairemont Mesa East
1500000US060730085092,"Block Group 2, Census Tract 85.09, San Diego County, California",1380,8509,2,8509-2,San Diego,San Diego,Clairemont Mesa East
1500000US060730085093,"Block Group 3, Census Tract 85.09, San Diego County, California",421,8509,3,8509-3,San Diego,San Diego,Clairemont Mesa East
1500000US060730085094,"Block Group 4, Census Tract 85.09, San Diego County, California",3176,8509,4,8509-4,San Diego,San Diego,Clairemont Mesa East
1500000US060730085095,"Block Group 5, Census Tract 85.09, San Diego County, California",636,8509,5,8509-5,San Diego,San Diego,Clairemont Mesa East
1500000US060730085101,"Block Group 1, Census Tract 85.10, San Diego County, California",1610,8510,1,8510-1,San Diego,San Diego,Clairemont Mesa East
1500000US060730085102,"Block Group 2, Census Tract 85.10, San Diego County, California",2097,8510,2,8510-2,San Diego,San Diego,Clairemont Mesa East
1500000US060730085103,"Block Group 3, Census Tract 85.10, San Diego County, California",1661,8510,3,8510-3,San Diego,San Diego,Clairemont Mesa East
1500000US060730085104,"Block Group 4, Census Tract 85.10, San Diego County, California",1715,8510,4,8510-4,San Diego,San Diego,Clairemont Mesa East
1500000US060730085111,"Block Group 1, Census Tract 85.11, San Diego County, California",4989,8511,1,8511-1,San Diego,San Diego,Kearny Mesa
1500000US060730085121,"Block Group 1, Census Tract 85.12, San Diego County, California",844,8512,1,8512-1,San Diego,San Diego,Clairemont Mesa West
1500000US060730085122,"Block Group 2, Census Tract 85.12, San Diego County, California",1428,8512,2,8512-2,San Diego,San Diego,Clairemont Mesa West
1500000US060730085123,"Block Group 3, Census Tract 85.12, San Diego County, California",2557,8512,3,8512-3,San Diego,San Diego,Clairemont Mesa West
1500000US060730085131,"Block Group 1, Census Tract 85.13, San Diego County, California",1861,8513,1,8513-1,San Diego,San Diego,Clairemont Mesa West
1500000US060730085132,"Block Group 2, Census Tract 85.13, San Diego County, California",967,8513,2,8513-2,San Diego,San Diego,Clairemont Mesa West
1500000US060730086001,"Block Group 1, Census Tract 86, San Diego County, California",3001,8600,1,8600-1,San Diego,San Diego,Linda Vista
1500000US060730086002,"Block Group 2, Census Tract 86, San Diego County, California",1830,8600,2,8600-2,San Diego,San Diego,Linda Vista
1500000US060730086003,"Block Group 3, Census Tract 86, San Diego County, California",849,8600,3,8600-3,San Diego,San Diego,Linda Vista
1500000US060730086004,"Block Group 4, Census Tract 86, San Diego County, California",1698,8600,4,8600-4,San Diego,San Diego,Linda Vista
1500000US060730087011,"Block Group 1, Census Tract 87.01, San Diego County, California",1513,8701,1,8701-1,San Diego,San Diego,Linda Vista/Clairemont Mesa East
1500000US060730087012,"Block Group 2, Census Tract 87.01, San Diego County, California",1679,8701,2,8701-2,San Diego,San Diego,Linda Vista/Clairemont Mesa East
1500000US060730087021,"Block Group 1, Census Tract 87.02, San Diego County, California",2256,8702,1,8702-1,San Diego,San Diego,Mission Valley East/Birdland
1500000US060730087022,"Block Group 2, Census Tract 87.02, San Diego County, California",1622,8702,2,8702-2,San Diego,San Diego,Mission Valley East/Birdland
1500000US060730087023,"Block Group 3, Census Tract 87.02, San Diego County, California",1442,8702,3,8702-3,San Diego,San Diego,Mission Valley East/Birdland
1500000US060730088001,"Block Group 1, Census Tract 88, San Diego County, California",2441,8800,1,8800-1,San Diego,San Diego,Linda Vista
1500000US060730088002,"Block Group 2, Census Tract 88, San Diego County, California",1391,8800,2,8800-2,San Diego,San Diego,Linda Vista
1500000US060730088003,"Block Group 3, Census Tract 88, San Diego County, California",1096,8800,3,8800-3,San Diego,San Diego,Linda Vista
1500000US060730088004,"Block Group 4, Census Tract 88, San Diego County, California",2289,8800,4,8800-4,San Diego,San Diego,Linda Vista
1500000US060730089011,"Block Group 1, Census Tract 89.01, San Diego County, California",1430,8901,1,8901-1,San Diego,San Diego,Linda Vista
1500000US060730089012,"Block Group 2, Census Tract 89.01, San Diego County, California",594,8901,2,8901-2,San Diego,San Diego,Linda Vista
1500000US060730089013,"Block Group 3, Census Tract 89.01, San Diego County, California",2208,8901,3,8901-3,San Diego,San Diego,Linda Vista
1500000US060730089014,"Block Group 4, Census Tract 89.01, San Diego County, California",1454,8901,4,8901-4,San Diego,San Diego,Linda Vista
1500000US060730089021,"Block Group 1, Census Tract 89.02, San Diego County, California",1166,8902,1,8902-1,San Diego,San Diego,Mission Valley West
1500000US060730089022,"Block Group 2, Census Tract 89.02, San Diego County, California",1065,8902,2,8902-2,San Diego,San Diego,Mission Valley West
1500000US060730090001,"Block Group 1, Census Tract 90, San Diego County, California",3420,9000,1,9000-1,San Diego,San Diego,Morena/Linda Vista/Bay Park
1500000US060730090002,"Block Group 2, Census Tract 90, San Diego County, California",1559,9000,2,9000-2,San Diego,San Diego,Morena/Linda Vista/Bay Park
1500000US060730091011,"Block Group 1, Census Tract 91.01, San Diego County, California",899,9101,1,9101-1,San Diego,San Diego,Mission Bay Park/Bay Ho/Pacific Beach
1500000US060730091012,"Block Group 2, Census Tract 91.01, San Diego County, California",2510,9101,2,9101-2,San Diego,San Diego,Mission Bay Park/Bay Ho/Pacific Beach
1500000US060730091013,"Block Group 3, Census Tract 91.01, San Diego County, California",1319,9101,3,9101-3,San Diego,San Diego,Mission Bay Park/Bay Ho/Pacific Beach
1500000US060730091014,"Block Group 4, Census Tract 91.01, San Diego County, California",1425,9101,4,9101-4,San Diego,San Diego,Mission Bay Park/Bay Ho/Pacific Beach
1500000US060730091021,"Block Group 1, Census Tract 91.02, San Diego County, California",1493,9102,1,9102-1,San Diego,San Diego,Bay Park/Clairemont Mesa West
1500000US060730091022,"Block Group 2, Census Tract 91.02, San Diego County, California",2167,9102,2,9102-2,San Diego,San Diego,Bay Park/Clairemont Mesa West
1500000US060730091031,"Block Group 1, Census Tract 91.03, San Diego County, California",869,9103,1,9103-1,San Diego,San Diego,Bay Park
1500000US060730091032,"Block Group 2, Census Tract 91.03, San Diego County, California",1024,9103,2,9103-2,San Diego,San Diego,Bay Park
1500000US060730091033,"Block Group 3, Census Tract 91.03, San Diego County, California",1214,9103,3,9103-3,San Diego,San Diego,Bay Park
1500000US060730091034,"Block Group 4, Census Tract 91.03, San Diego County, California",1050,9103,4,9103-4,San Diego,San Diego,Bay Park
1500000US060730091041,"Block Group 1, Census Tract 91.04, San Diego County, California",1020,9104,1,9104-1,San Diego,San Diego,Bay Park
1500000US060730091042,"Block Group 2, Census Tract 91.04, San Diego County, California",2174,9104,2,9104-2,San Diego,San Diego,Bay Park
1500000US060730091061,"Block Group 1, Census Tract 91.06, San Diego County, California",1080,9106,1,9106-1,San Diego,San Diego,Morena/Bay Park
1500000US060730091062,"Block Group 2, Census Tract 91.06, San Diego County, California",3288,9106,2,9106-2,San Diego,San Diego,Morena/Bay Park
1500000US060730091063,"Block Group 3, Census Tract 91.06, San Diego County, California",744,9106,3,9106-3,San Diego,San Diego,Morena/Bay Park
1500000US060730091071,"Block Group 1, Census Tract 91.07, San Diego County, California",2619,9107,1,9107-1,San Diego,San Diego,Morena
1500000US060730091072,"Block Group 2, Census Tract 91.07, San Diego County, California",2476,9107,2,9107-2,San Diego,San Diego,Morena
1500000US060730092011,"Block Group 1, Census Tract 92.01, San Diego County, California",1648,9201,1,9201-1,San Diego,San Diego,Serra Mesa
1500000US060730092012,"Block Group 2, Census Tract 92.01, San Diego County, California",1374,9201,2,9201-2,San Diego,San Diego,Serra Mesa
